GEO.id,GEO.id2,GEO.display-label,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
Id,Id2,Geography,Estimate; Median gross rent -- - Total:,Margin of Error; Median gross rent -- - Total:,Estimate; Median gross rent -- - Total: - No bedroom,Margin of Error; Median gross rent -- - Total: - No bedroom,Estimate; Median gross rent -- - Total: - 1 bedroom,Margin of Error; Median gross rent -- - Total: - 1 bedroom,Estimate; Median gross rent -- - Total: - 2 bedrooms,Margin of Error; Median gross rent -- - Total: - 2 bedrooms,Estimate; Median gross rent -- - Total: - 3 bedrooms,Margin of Error; Median gross rent -- - Total: - 3 bedrooms,Estimate; Median gross rent -- - Total: - 4 bedrooms,Margin of Error; Median gross rent -- - Total: - 4 bedrooms,Estimate; Median gross rent -- - Total: - 5 or more bedrooms,Margin of Error; Median gross rent -- - Total: - 5 or more bedrooms
1400000US13039010403,13039010403,"Census Tract 104.03, Camden County, Georgia",1210,402,-,**,-,**,-,**,1151,116,2549,760,-,**
1400000US13039010500,13039010500,"Census Tract 105, Camden County, Georgia",1079,52,-,**,-,**,919,165,1161,38,1222,180,-,**
1400000US13039010601,13039010601,"Census Tract 106.01, Camden County, Georgia",875,95,-,**,544,32,833,87,1006,103,1050,199,-,**
1400000US13039010602,13039010602,"Census Tract 106.02, Camden County, Georgia",1098,379,-,**,-,**,-,**,1132,601,-,**,-,**
1400000US13039990000,13039990000,"Census Tract 9900, Camden County, Georgia",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13043950100,13043950100,"Census Tract 9501, Candler County, Georgia",560,86,-,**,302,194,567,94,613,80,713,118,-,**
1400000US13043950200,13043950200,"Census Tract 9502, Candler County, Georgia",588,123,-,**,-,**,471,174,712,62,-,**,-,**
1400000US13043950300,13043950300,"Census Tract 9503, Candler County, Georgia",575,356,-,**,-,**,-,**,650,311,-,**,-,**
1400000US13045910101,13045910101,"Census Tract 9101.01, Carroll County, Georgia",919,65,-,**,850,606,835,50,1145,77,-,**,-,**
1400000US13045910103,13045910103,"Census Tract 9101.03, Carroll County, Georgia",909,46,-,**,-,**,921,31,852,169,-,**,-,**
1400000US13045910104,13045910104,"Census Tract 9101.04, Carroll County, Georgia",1060,70,-,**,-,**,788,166,1112,38,1318,657,-,**
1400000US13045910200,13045910200,"Census Tract 9102, Carroll County, Georgia",847,55,-,**,-,**,-,**,878,55,1054,228,-,**
1400000US13045910300,13045910300,"Census Tract 9103, Carroll County, Georgia",813,90,-,**,-,**,843,140,839,108,-,**,-,**
1400000US13045910400,13045910400,"Census Tract 9104, Carroll County, Georgia",581,39,-,**,404,264,582,15,747,154,-,**,-,**
1400000US13045910501,13045910501,"Census Tract 9105.01, Carroll County, Georgia",795,62,-,**,717,34,751,80,905,172,1107,41,-,**
1400000US13045910502,13045910502,"Census Tract 9105.02, Carroll County, Georgia",664,50,743,113,340,254,588,54,699,279,825,204,-,**
1400000US13045910600,13045910600,"Census Tract 9106, Carroll County, Georgia",782,25,-,**,-,**,773,24,919,241,1077,144,-,**
1400000US13045910701,13045910701,"Census Tract 9107.01, Carroll County, Georgia",856,60,-,**,-,**,771,176,899,233,1147,65,-,**
1400000US13045910702,13045910702,"Census Tract 9107.02, Carroll County, Georgia",938,19,-,**,-,**,769,94,945,10,-,**,-,**
1400000US13045910703,13045910703,"Census Tract 9107.03, Carroll County, Georgia",864,273,-,**,378,365,932,241,889,314,1155,315,-,**
1400000US13045910800,13045910800,"Census Tract 9108, Carroll County, Georgia",758,226,-,**,-,**,540,56,938,261,1071,124,-,**
1400000US13045910900,13045910900,"Census Tract 9109, Carroll County, Georgia",738,170,-,**,-,**,528,181,810,90,-,**,-,**
1400000US13045911000,13045911000,"Census Tract 9110, Carroll County, Georgia",734,59,-,**,538,42,714,53,859,156,1526,1178,-,**
1400000US13045911100,13045911100,"Census Tract 9111, Carroll County, Georgia",776,93,-,**,551,342,743,125,1011,318,-,**,-,**
1400000US13045911200,13045911200,"Census Tract 9112, Carroll County, Georgia",697,65,-,**,-,**,738,58,681,57,-,**,-,**
1400000US13047030100,13047030100,"Census Tract 301, Catoosa County, Georgia",819,122,-,**,-,**,659,48,868,80,-,**,-,**
1400000US13047030201,13047030201,"Census Tract 302.01, Catoosa County, Georgia",692,91,-,**,500,32,751,67,958,203,-,**,-,**
1400000US13047030202,13047030202,"Census Tract 302.02, Catoosa County, Georgia",721,265,-,**,-,**,578,196,-,**,-,**,-,**
1400000US13047030301,13047030301,"Census Tract 303.01, Catoosa County, Georgia",967,121,-,**,-,**,808,83,1122,78,-,**,-,**
1400000US13047030303,13047030303,"Census Tract 303.03, Catoosa County, Georgia",720,84,-,**,-,**,688,206,766,35,-,**,-,**
1400000US13047030304,13047030304,"Census Tract 303.04, Catoosa County, Georgia",733,97,-,**,-,**,648,92,941,595,-,**,-,**
1400000US13047030401,13047030401,"Census Tract 304.01, Catoosa County, Georgia",549,274,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13047030402,13047030402,"Census Tract 304.02, Catoosa County, Georgia",795,221,-,**,-,**,698,130,785,280,1146,74,-,**
1400000US13047030500,13047030500,"Census Tract 305, Catoosa County, Georgia",820,77,483,54,537,103,955,82,813,68,-,**,-,**
1400000US13047030600,13047030600,"Census Tract 306, Catoosa County, Georgia",942,117,-,**,-,**,822,87,1120,96,1942,1506,-,**
1400000US13047030700,13047030700,"Census Tract 307, Catoosa County, Georgia",637,58,-,**,499,187,784,115,911,274,960,22,-,**
1400000US13049010100,13049010100,"Census Tract 101, Charlton County, Georgia",577,78,-,**,290,246,559,143,692,73,646,132,-,**
1400000US13049010200,13049010200,"Census Tract 102, Charlton County, Georgia",498,63,-,**,-,**,606,131,493,75,-,**,-,**
1400000US13051000100,13051000100,"Census Tract 1, Chatham County, Georgia",529,75,-,**,-,**,544,84,394,288,-,**,-,**
1400000US13051000300,13051000300,"Census Tract 3, Chatham County, Georgia",1129,73,2115,497,1097,52,1188,249,-,**,2100,1699,-,**
1400000US13051000601,13051000601,"Census Tract 6.01, Chatham County, Georgia",684,75,-,**,227,209,723,198,902,338,-,**,-,**
1400000US13051000900,13051000900,"Census Tract 9, Chatham County, Georgia",865,277,662,40,647,192,1768,137,1917,524,-,**,-,**
1400000US13051001100,13051001100,"Census Tract 11, Chatham County, Georgia",900,89,-,**,833,142,947,58,850,394,834,375,-,**
1400000US13051001200,13051001200,"Census Tract 12, Chatham County, Georgia",578,120,-,**,348,199,585,155,660,183,-,**,-,**
1400000US13051001500,13051001500,"Census Tract 15, Chatham County, Georgia",802,242,455,335,368,282,1115,177,1807,364,-,**,-,**
1400000US13051002000,13051002000,"Census Tract 20, Chatham County, Georgia",876,45,100-,***,867,81,881,58,975,556,-,**,-,**
1400000US13051002100,13051002100,"Census Tract 21, Chatham County, Georgia",864,54,-,**,750,267,871,98,886,103,1375,498,-,**
1400000US13051002200,13051002200,"Census Tract 22, Chatham County, Georgia",883,78,-,**,652,49,936,61,1115,113,843,124,-,**
1400000US13051002300,13051002300,"Census Tract 23, Chatham County, Georgia",792,73,-,**,786,69,724,72,1022,186,-,**,-,**
1400000US13051002600,13051002600,"Census Tract 26, Chatham County, Georgia",1032,107,-,**,845,178,1059,162,1196,206,-,**,-,**
1400000US13051002700,13051002700,"Census Tract 27, Chatham County, Georgia",955,113,-,**,785,199,1036,118,1110,262,-,**,-,**
1400000US13051002800,13051002800,"Census Tract 28, Chatham County, Georgia",890,74,-,**,807,164,867,101,976,159,-,**,-,**
1400000US13051002900,13051002900,"Census Tract 29, Chatham County, Georgia",935,154,-,**,807,179,1039,145,1588,221,-,**,-,**
1400000US13051003000,13051003000,"Census Tract 30, Chatham County, Georgia",1253,103,-,**,1175,178,1176,89,1486,278,-,**,-,**
1400000US13051003301,13051003301,"Census Tract 33.01, Chatham County, Georgia",883,80,-,**,837,66,869,173,963,133,831,376,-,**
1400000US13051003302,13051003302,"Census Tract 33.02, Chatham County, Georgia",994,184,-,**,-,**,-,**,956,193,-,**,-,**
1400000US13051003400,13051003400,"Census Tract 34, Chatham County, Georgia",1084,94,-,**,-,**,977,121,1223,427,-,**,-,**
1400000US13051003501,13051003501,"Census Tract 35.01, Chatham County, Georgia",827,66,-,**,299,53,840,52,1114,110,-,**,-,**
1400000US13051003502,13051003502,"Census Tract 35.02, Chatham County, Georgia",1002,90,-,**,-,**,950,139,1029,100,-,**,-,**
1400000US13051003601,13051003601,"Census Tract 36.01, Chatham County, Georgia",890,101,-,**,640,137,768,65,1186,144,-,**,-,**
1400000US13051003602,13051003602,"Census Tract 36.02, Chatham County, Georgia",1075,61,-,**,772,72,1004,120,1164,78,1196,161,-,**
1400000US13051003700,13051003700,"Census Tract 37, Chatham County, Georgia",821,279,-,**,394,57,875,241,1014,516,-,**,-,**
1400000US13051003800,13051003800,"Census Tract 38, Chatham County, Georgia",1045,64,-,**,-,**,705,244,1112,50,-,**,-,**
1400000US13051003900,13051003900,"Census Tract 39, Chatham County, Georgia",1168,85,-,**,-,**,1082,154,1193,112,-,**,-,**
1400000US13051004001,13051004001,"Census Tract 40.01, Chatham County, Georgia",962,171,2173,167,429,238,841,82,1454,282,-,**,-,**
1400000US13051004002,13051004002,"Census Tract 40.02, Chatham County, Georgia",1005,66,718,369,893,166,1100,66,1113,103,-,**,-,**
1400000US13051004100,13051004100,"Census Tract 41, Chatham County, Georgia",1265,163,-,**,-,**,1375,702,1238,112,-,**,-,**
1400000US13051004207,13051004207,"Census Tract 42.07, Chatham County, Georgia",938,35,-,**,2225,2120,892,39,1063,399,-,**,2775,1046
1400000US13051004208,13051004208,"Census Tract 42.08, Chatham County, Georgia",920,39,-,**,780,32,946,33,1138,90,1190,201,-,**
1400000US13051004209,13051004209,"Census Tract 42.09, Chatham County, Georgia",887,30,725,142,844,48,893,34,1085,136,-,**,-,**
1400000US13051004210,13051004210,"Census Tract 42.10, Chatham County, Georgia",868,41,-,**,808,37,873,58,1123,82,872,171,-,**
1400000US13051004211,13051004211,"Census Tract 42.11, Chatham County, Georgia",1086,92,-,**,746,28,981,192,1226,106,1600,241,-,**
1400000US13051004212,13051004212,"Census Tract 42.12, Chatham County, Georgia",924,40,-,**,797,52,952,15,1347,191,1079,428,-,**
1400000US13051004300,13051004300,"Census Tract 43, Chatham County, Georgia",1415,93,-,**,-,**,1049,160,1455,120,1471,156,-,**
1400000US13051004400,13051004400,"Census Tract 44, Chatham County, Georgia",877,32,-,**,735,182,851,29,1053,115,1174,130,-,**
1400000US13051004500,13051004500,"Census Tract 45, Chatham County, Georgia",1039,149,-,**,-,**,694,445,1184,153,1202,573,-,**
1400000US13051010101,13051010101,"Census Tract 101.01, Chatham County, Georgia",398,61,-,**,-,**,377,32,504,295,-,**,-,**
1400000US13051010102,13051010102,"Census Tract 101.02, Chatham County, Georgia",894,144,-,**,870,194,880,135,1255,182,-,**,-,**
1400000US13051010200,13051010200,"Census Tract 102, Chatham County, Georgia",1104,60,-,**,-,**,895,114,1149,57,-,**,-,**
1400000US13051010501,13051010501,"Census Tract 105.01, Chatham County, Georgia",970,110,-,**,997,109,828,86,1156,110,-,**,-,**
1400000US13051010502,13051010502,"Census Tract 105.02, Chatham County, Georgia",761,107,-,**,745,55,713,198,1034,276,-,**,-,**
1400000US13051010601,13051010601,"Census Tract 106.01, Chatham County, Georgia",652,57,-,**,610,246,640,41,910,140,-,**,-,**
1400000US13051010603,13051010603,"Census Tract 106.03, Chatham County, Georgia",987,38,-,**,822,46,986,39,1169,63,-,**,-,**
1400000US13051010605,13051010605,"Census Tract 106.05, Chatham County, Georgia",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13051010700,13051010700,"Census Tract 107, Chatham County, Georgia",1187,62,-,**,1002,64,1185,53,1358,88,-,**,-,**
1400000US13051010801,13051010801,"Census Tract 108.01, Chatham County, Georgia",1056,91,-,**,-,**,1015,278,1116,122,-,**,-,**
1400000US13051010802,13051010802,"Census Tract 108.02, Chatham County, Georgia",1265,232,-,**,1059,106,1174,66,1610,239,1833,178,-,**
1400000US13051010803,13051010803,"Census Tract 108.03, Chatham County, Georgia",1046,156,-,**,838,466,904,313,1207,218,1141,449,-,**
1400000US13051010806,13051010806,"Census Tract 108.06, Chatham County, Georgia",955,53,-,**,913,40,893,233,1401,255,-,**,-,**
1400000US13051010807,13051010807,"Census Tract 108.07, Chatham County, Georgia",1296,108,-,**,-,**,1141,66,1380,109,1559,256,-,**
1400000US13051010808,13051010808,"Census Tract 108.08, Chatham County, Georgia",1106,101,-,**,975,52,1031,180,1269,172,-,**,1835,238
1400000US13051010809,13051010809,"Census Tract 108.09, Chatham County, Georgia",1230,89,-,**,-,**,1161,52,1407,143,1632,410,-,**
1400000US13051010901,13051010901,"Census Tract 109.01, Chatham County, Georgia",780,33,-,**,524,389,844,57,893,224,-,**,-,**
1400000US13051011003,13051011003,"Census Tract 110.03, Chatham County, Georgia",871,55,-,**,-,**,749,163,1001,144,-,**,-,**
1400000US13051011004,13051011004,"Census Tract 110.04, Chatham County, Georgia",1535,226,-,**,-,**,1177,174,1677,206,-,**,-,**
1400000US13051011005,13051011005,"Census Tract 110.05, Chatham County, Georgia",1417,636,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13051011006,13051011006,"Census Tract 110.06, Chatham County, Georgia",953,639,-,**,-,**,850,124,2054,545,-,**,-,**
1400000US13051011103,13051011103,"Census Tract 111.03, Chatham County, Georgia",1182,208,-,**,-,**,1109,138,1583,398,-,**,-,**
1400000US13051011104,13051011104,"Census Tract 111.04, Chatham County, Georgia",1117,183,-,**,-,**,1081,152,1634,543,-,**,-,**
1400000US13051011106,13051011106,"Census Tract 111.06, Chatham County, Georgia",1219,96,-,**,984,79,1347,132,1248,156,-,**,-,**
1400000US13051011107,13051011107,"Census Tract 111.07, Chatham County, Georgia",1492,232,-,**,-,**,-,**,1587,337,-,**,-,**
1400000US13051011108,13051011108,"Census Tract 111.08, Chatham County, Georgia",1718,56,-,**,-,**,-,**,1710,74,-,**,-,**
1400000US13051011109,13051011109,"Census Tract 111.09, Chatham County, Georgia",1085,84,-,**,1029,131,1117,126,995,311,-,**,-,**
1400000US13051011200,13051011200,"Census Tract 112, Chatham County, Georgia",1290,100,-,**,1083,124,1422,132,1750,501,2286,1497,-,**
1400000US13051011300,13051011300,"Census Tract 113, Chatham County, Georgia",906,81,-,**,845,215,872,201,1346,120,-,**,-,**
1400000US13051011400,13051011400,"Census Tract 114, Chatham County, Georgia",863,58,763,28,563,98,1009,147,1306,168,1446,1211,-,**
1400000US13051011500,13051011500,"Census Tract 115, Chatham County, Georgia",1205,114,-,**,-,**,1066,113,1179,223,-,**,-,**
1400000US13051011600,13051011600,"Census Tract 116, Chatham County, Georgia",813,61,-,**,707,254,816,50,930,293,-,**,-,**
1400000US13051980000,13051980000,"Census Tract 9800, Chatham County, Georgia",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13051990000,13051990000,"Census Tract 9900, Chatham County, Georgia",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13053020100,13053020100,"Census Tract 201, Chattahoochee County, Georgia",554,78,-,**,-,**,542,137,576,140,-,**,-,**
1400000US13053020201,13053020201,"Census Tract 202.01, Chattahoochee County, Georgia",1323,126,-,**,-,**,1270,243,1257,157,1950,271,-,**
1400000US13053020203,13053020203,"Census Tract 202.03, Chattahoochee County, Georgia",1351,50,-,**,-,**,1111,552,1222,219,1388,53,-,**
1400000US13053020205,13053020205,"Census Tract 202.05, Chattahoochee County, Georgia",1366,82,-,**,-,**,1049,551,1378,316,1386,60,-,**
1400000US13053020206,13053020206,"Census Tract 202.06, Chattahoochee County, Georgia",-,**,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13055010100,13055010100,"Census Tract 101, Chattooga County, Georgia",762,117,-,**,615,279,-,**,803,81,-,**,-,**
1400000US13055010200,13055010200,"Census Tract 102, Chattooga County, Georgia",599,68,-,**,438,263,564,24,711,55,1074,412,-,**
1400000US13055010300,13055010300,"Census Tract 103, Chattooga County, Georgia",502,296,-,**,363,61,430,41,851,68,-,**,-,**
1400000US13055010400,13055010400,"Census Tract 104, Chattooga County, Georgia",585,118,-,**,343,157,613,136,816,110,-,**,-,**
1400000US13055010500,13055010500,"Census Tract 105, Chattooga County, Georgia",586,62,-,**,548,79,646,94,609,80,-,**,-,**
1400000US13055010600,13055010600,"Census Tract 106, Chattooga County, Georgia",596,145,-,**,-,**,563,91,771,181,663,178,-,**
1400000US13057090100,13057090100,"Census Tract 901, Cherokee County, Georgia",1038,167,-,**,-,**,942,193,891,287,1687,148,-,**
1400000US13057090200,13057090200,"Census Tract 902, Cherokee County, Georgia",1083,147,-,**,-,**,951,49,1066,206,1653,827,2231,95
1400000US13057090300,13057090300,"Census Tract 903, Cherokee County, Georgia",1114,310,-,**,-,**,-,**,1056,306,-,**,-,**
1400000US13057090400,13057090400,"Census Tract 904, Cherokee County, Georgia",876,29,851,30,702,53,894,53,1067,135,-,**,-,**
1400000US13057090501,13057090501,"Census Tract 905.01, Cherokee County, Georgia",1074,199,-,**,-,**,977,142,1063,419,-,**,-,**
1400000US13057090502,13057090502,"Census Tract 905.02, Cherokee County, Georgia",1715,170,-,**,-,**,-,**,1668,200,-,**,-,**
1400000US13057090601,13057090601,"Census Tract 906.01, Cherokee County, Georgia",999,132,-,**,100-,***,876,56,1144,184,-,**,1845,255
1400000US13057090602,13057090602,"Census Tract 906.02, Cherokee County, Georgia",735,33,-,**,730,17,686,104,846,391,-,**,-,**
1400000US13057090701,13057090701,"Census Tract 907.01, Cherokee County, Georgia",1313,87,-,**,-,**,1054,301,1364,79,1537,298,-,**
1400000US13057090702,13057090702,"Census Tract 907.02, Cherokee County, Georgia",1093,52,-,**,-,**,1029,102,1257,100,-,**,-,**
1400000US13057090802,13057090802,"Census Tract 908.02, Cherokee County, Georgia",1528,892,-,**,-,**,788,222,1183,286,-,**,-,**
1400000US13057090803,13057090803,"Census Tract 908.03, Cherokee County, Georgia",1440,186,-,**,-,**,1244,358,1332,175,1862,236,-,**
1400000US13057090804,13057090804,"Census Tract 908.04, Cherokee County, Georgia",1600,167,-,**,-,**,1294,181,1661,125,1892,1552,-,**
1400000US13057090901,13057090901,"Census Tract 909.01, Cherokee County, Georgia",1474,113,-,**,-,**,-,**,1439,84,-,**,-,**
1400000US13057090902,13057090902,"Census Tract 909.02, Cherokee County, Georgia",1600,145,-,**,-,**,1117,225,1542,180,1873,209,-,**
1400000US13057090904,13057090904,"Census Tract 909.04, Cherokee County, Georgia",987,144,-,**,778,43,826,217,1213,187,-,**,-,**
1400000US13057090905,13057090905,"Census Tract 909.05, Cherokee County, Georgia",1212,57,1103,75,1118,61,1230,105,1407,186,1645,251,-,**
1400000US13057091001,13057091001,"Census Tract 910.01, Cherokee County, Georgia",1129,141,-,**,804,458,1026,95,1408,94,-,**,-,**
1400000US13057091003,13057091003,"Census Tract 910.03, Cherokee County, Georgia",982,66,-,**,859,17,915,64,1153,160,1710,94,-,**
1400000US13057091005,13057091005,"Census Tract 910.05, Cherokee County, Georgia",1184,66,-,**,956,142,1167,57,1302,202,-,**,-,**
1400000US13057091006,13057091006,"Census Tract 910.06, Cherokee County, Georgia",1331,244,-,**,-,**,980,222,1387,178,1656,586,-,**
1400000US13057091007,13057091007,"Census Tract 910.07, Cherokee County, Georgia",1911,283,-,**,-,**,-,**,-,**,-,**,-,**
1400000US13057091008,13057091008,"Census Tract 910.08, Cherokee County, Georgia",1318,166,-,**,1030,116,1222,177,1714,569,-,**,-,**
1400000US13057091101,13057091101,"Census Tract 911.01, Cherokee County, Georgia",1448,238,-,**,-,**,819,443,1440,190,-,**,-,**
1400000US13057091102,13057091102,"Census Tract 911.02, Cherokee County, Georgia",1072,129,-,**,-,**,913,78,1126,151,1323,267,-,**
1400000US13057091103,13057091103,"Census Tract 911.03, Cherokee County, Georgia",1149,293,-,**,-,**,-,**,1190,203,919,803,-,**
1400000US13059000100,13059000100,"Census Tract 1, Clarke County, Georgia",1092,89,1004,151,1064,73,1160,312,1558,281,1071,1050,-,**
1400000US13059000401,13059000401,"Census Tract 4.01, Clarke County, Georgia",688,10,660,75,672,7,861,29,1545,893,653,38,-,**
1400000US13059000402,13059000402,"Census Tract 4.02, Clarke County, Georgia",742,46,611,565,713,73,740,86,781,655,1393,592,-,**
1400000US13059000600,13059000600,"Census Tract 6, Clarke County, Georgia",678,163,-,**,591,27,844,48,1325,523,-,**,-,**
1400000US13059000900,13059000900,"Census Tract 9, Clarke County, Georgia",570,38,-,**,588,80,569,78,598,560,-,**,-,**
1400000US13059001200,13059001200,"Census Tract 12, Clarke County, Georgia",866,100,-,**,635,116,816,107,1380,327,-,**,-,**
1400000US13059001700,13059001700,"Census Tract 17, Clarke County, Georgia",1250,124,-,**,-,**,1281,814,1208,101,1300,732,-,**
1400000US13059001800,13059001800,"Census Tract 18, Clarke County, Georgia",907,300,-,**,745,372,916,188,1170,126,-,**,-,**
1400000US13059001900,13059001900,"Census Tract 19, Clarke County, Georgia",823,72,353,244,665,113,842,114,974,123,1644,362,-,**
1400000US13059002000,13059002000,"Census Tract 20, Clarke County, Georgia",690,71,613,41,593,33,848,77,1484,274,-,**,-,**
1400000US13059002100,13059002100,"Census Tract 21, Clarke County, Georgia",750,67,608,30,659,58,1044,51,1517,561,-,**,-,**
1400000US13059002200,13059002200,"Census Tract 22, Clarke County, Georgia",933,100,-,**,540,250,855,21,1125,122,1793,420,-,**
1400000US13059030100,13059030100,"Census Tract 301, Clarke County, Georgia",776,36,-,**,730,69,732,32,934,198,1668,395,-,**
1400000US13059030200,13059030200,"Census Tract 302, Clarke County, Georgia",637,96,-,**,607,85,577,48,862,101,-,**,-,**
1400000US13059130300,13059130300,"Census Tract 1303, Clarke County, Georgia",786,101,-,**,-,**,715,68,873,158,1054,206,-,**
1400000US13059130400,13059130400,"Census Tract 1304, Clarke County, Georgia",1093,249,-,**,-,**,793,61,1142,271,-,**,-,**
1400000US13059130500,13059130500,"Census Tract 1305, Clarke County, Georgia",744,84,-,**,-,**,643,141,970,74,-,**,-,**
1400000US13059130600,13059130600,"Census Tract 1306, Clarke County, Georgia",793,40,-,**,674,29,791,42,920,92,574,23,-,**
1400000US13059130700,13059130700,"Census Tract 1307, Clarke County, Georgia",951,21,-,**,812,63,954,20,1047,242,1260,219,-,**
1400000US13059140300,13059140300,"Census Tract 1403, Clarke County, Georgia",741,44,-,**,721,142,716,44,841,84,-,**,-,**
1400000US13059140400,13059140400,"Census Tract 1404, Clarke County, Georgia",497,189,-,**,-,**,455,47,618,190,-,**,-,**
1400000US13059140500,13059140500,"Census Tract 1405, Clarke County, Georgia",736,53,-,**,541,137,583,150,894,84,-,**,-,**
1400000US13059140600,13059140600,"Census Tract 1406, Clarke County, Georgia",808,60,-,**,587,42,766,66,988,174,1206,683,-,**
1400000US13059150300,13059150300,"Census Tract 1503, Clarke County, Georgia",893,380,-,**,1772,1560,822,146,1315,674,1190,865,-,**
1400000US13059150400,13059150400,"Census Tract 1504, Clarke County, Georgia",931,59,-,**,613,92,870,142,1060,161,1275,377,-,**
1400000US13059150500,13059150500,"Census Tract 1505, Clarke County, Georgia",848,80,-,**,620,79,828,54,996,221,-,**,-,**
1400000US13059150600,13059150600,"Census Tract 1506, Clarke County, Georgia",792,37,833,45,672,129,780,56,977,151,-,**,-,**
1400000US13059150700,13059150700,"Census Tract 1507, Clarke County, Georgia",786,66,-,**,729,38,716,52,1160,47,1087,107,-,**
1400000US13059150800,13059150800,"Census Tract 1508, Clarke County, Georgia",877,171,-,**,-,**,743,71,1049,128,-,**,-,**
1400000US13059150900,13059150900,"Census Tract 1509, Clarke County, Georgia",1083,61,-,**,-,**,899,78,1167,67,1074,90,-,**
1400000US13061960300,13061960300,"Census Tract 9603, Clay County, Georgia",403,61,328,106,-,**,365,75,758,335,-,**,-,**
1400000US13063040202,13063040202,"Census Tract 402.02, Clayton County, Georgia",911,77,-,**,-,**,791,47,1082,43,1150,233,-,**
1400000US13063040203,13063040203,"Census Tract 402.03, Clayton County, Georgia",906,45,-,**,789,98,892,66,982,148,942,59,-,**
1400000US13063040204,13063040204,"Census Tract 402.04, Clayton County, Georgia",750,62,657,98,613,50,837,77,1071,166,1331,81,-,**
1400000US13063040302,13063040302,"Census Tract 403.02, Clayton County, Georgia",802,40,-,**,-,**,755,28,993,105,979,168,-,**
1400000US13063040303,13063040303,"Census Tract 403.03, Clayton County, Georgia",856,89,-,**,-,**,701,133,940,70,-,**,-,**
1400000US13063040306,13063040306,"Census Tract 403.06, Clayton County, Georgia",813,35,-,**,641,51,806,39,992,96,-,**,-,**
1400000US13063040307,13063040307,"Census Tract 403.07, Clayton County, Georgia",1021,84,-,**,-,**,592,310,987,87,1158,60,-,**
1400000US13063040308,13063040308,"Census Tract 403.08, Clayton County, Georgia",814,36,-,**,610,38,821,34,941,72,-,**,-,**
1400000US13063040407,13063040407,"Census Tract 404.07, Clayton County, Georgia",963,64,-,**,-,**,915,242,950,282,1453,281,-,**
1400000US13063040408,13063040408,"Census Tract 404.08, Clayton County, Georgia",816,48,-,**,713,17,790,28,949,107,-,**,-,**
1400000US13063040409,13063040409,"Census Tract 404.09, Clayton County, Georgia",1047,87,-,**,-,**,860,81,1044,69,1351,118,-,**
1400000US13063040410,13063040410,"Census Tract 404.10, Clayton County, Georgia",937,82,-,**,-,**,674,112,957,74,1308,261,-,**
1400000US13063040411,13063040411,"Census Tract 404.11, Clayton County, Georgia",1128,280,-,**,-,**,-,**,1040,242,-,**,-,**
